location,clinic_name,day,time_blocks,notes,is_closed
Choa Chu Kang,Life Vista Family Clinic Pte Ltd,Fri,8:00am - 10:00pm,,false
Choa Chu Kang,Life Vista Family Clinic Pte Ltd,Sat,8:00am - 10:00pm,,false
Choa Chu Kang,Life Vista Family Clinic Pte Ltd,Sun,8:00am - 10:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Mon,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Tues,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Wed,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Thurs,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Fri,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Sat,8:00am - 12:00pm,,false
Choa Chu Kang,OneCare Clinic (Keat Hong LRT),Sun,6:00pm - 9:00pm,Check with clinic website for latest updates for clinic's special opening hours on PH.,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Mon,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Tues,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Wed,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Fri,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Sat,8:30am - 1:00pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),Sun,8:30am - 1:00pm,,false
Choa Chu Kang,Raffles Medical (Yew Tee Point),PH,,Closed,true
Choa Chu Kang,The Edinburgh Clinic,Mon,8:30am - 12:30pm | 2:00pm - 4:00pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,The Edinburgh Clinic,Tues,8:30am - 12:30pm,,false
Choa Chu Kang,The Edinburgh Clinic,Wed,8:30am - 12:30pm | 2:00pm - 4:00pm | 6:30pm - 9:30pm,,false
Choa Chu Kang,The Edinburgh Clinic,Thurs,8:30am - 12:30pm,,false
Choa Chu Kang,The Edinburgh Clinic,Fri,2:00pm - 4:00pm,,false
Choa Chu Kang,The Edinburgh Clinic,Sat,8:30am - 1:00pm,,false
Choa Chu Kang,The Edinburgh Clinic,Sun,,Closed,true
Choa Chu Kang,The Edinburgh Clinic,PH,,Closed,true
City Hall,Drs Singh & Partners,Mon,8:30am - 12:30pm | 2:00pm - 5:00pm,,false
City Hall,Drs Singh & Partners,Tues,8:30am - 12:30pm | 2:00pm - 5:00pm,,false
City Hall,Drs Singh & Partners,Wed,8:30am - 12:30pm | 2:00pm - 5:00pm,,false
City Hall,Drs Singh & Partners,Thurs,8:30am - 12:30pm | 2:00pm - 5:00pm,,false
City Hall,Drs Singh & Partners,Fri,8:30am - 12:30pm | 2:00pm - 5:00pm,,false
City Hall,Drs Singh & Partners,Sat,8:30am - 12:30pm,,false
City Hall,Drs Singh & Partners,Sun,,Closed,true
City Hall,Drs Singh & Partners,PH,,Closed,true
City Hall,Peninsula Medical Centre,Mon,11:00am - 7:00pm,,false
City Hall,Peninsula Medical Centre,Tues,11:00am - 7:00pm,,false
City Hall,Peninsula Medical Centre,Wed,11:00am - 7:00pm,,false
City Hall,Peninsula Medical Centre,Thurs,11:00am - 7:00pm,,false
City Hall,Peninsula Medical Centre,Fri,11:00am - 7:00pm,,false
City Hall,Peninsula Medical Centre,Sat,11:00am - 5:00pm,,false
City Hall,Peninsula Medical Centre,Sun,11:00am - 5:00pm,,false
City Hall,Peninsula Medical Centre,PH,11:00am - 5:00pm,,false
Clementi,Claremont Medical Clinic,Mon,8:30am - 8:30pm,,false
Clementi,Claremont Medical Clinic,Tues,8:30am - 8:30pm,,false
Clementi,Claremont Medical Clinic,Wed,8:30am - 5:30pm,,false
Clementi,Claremont Medical Clinic,Thurs,8:30am - 12:00pm,,false
Clementi,Claremont Medical Clinic,Fri,8:30am - 12:00pm,,false
Clementi,Claremont Medical Clinic,Sat,8:30am - 12:30pm,,false
Clementi,Claremont Medical Clinic,Sun,8:30am - 12:30pm,,false
Clementi,Claremont Medical Clinic,PH,,Closed,true
Clementi,Doctors Medical Clinic,Mon,8:30am - 3:00pm | 6:00pm - 9:00pm,,false
Clementi,Doctors Medical Clinic,Tues,8:30am - 3:00pm,,false
Clementi,Doctors Medical Clinic,Wed,8:30am - 3:00pm,,false
Clementi,Doctors Medical Clinic,Thurs,8:30am - 3:00pm,,false
Clementi,Doctors Medical Clinic,Fri,8:30am - 3:00pm,,false
Clementi,Doctors Medical Clinic,Sat,8:30am - 1:00pm,,false
Clementi,Doctors Medical Clinic,Sun,,Closed,true
Clementi,Doctors Medical Clinic,PH,,Closed,true
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Mon,9:00am - 12:30pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Tues,9:00am - 12:30pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Wed,9:00am - 12:30pm | 2:00pm - 4:30pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Thurs,2:00pm - 4:30pm | 7:00pm - 9:00pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Fri,2:00pm - 4:30pm | 7:00pm - 9:00pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Sat,9:00am - 12:30pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,Sun,9:00am - 12:30pm,,false
Clementi,E. L. Chin Family Clinic and Surgery Pte Ltd,PH,,Closed,true
Clementi,FairCare Family Clinic (Clementi),Mon,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:30pm - 9:30pm,,false
Clementi,FairCare Family Clinic (Clementi),Tues,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:30pm - 9:30pm,,false
Clementi,FairCare Family Clinic (Clementi),Wed,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:30pm - 9:30pm,,false
Clementi,FairCare Family Clinic (Clementi),Thurs,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:30pm - 9:30pm,,false
Clementi,FairCare Family Clinic (Clementi),Fri,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:30pm - 9:30pm,,false
Clementi,FairCare Family Clinic (Clementi),Sat,8:30am - 1:00pm,,false
Clementi,FairCare Family Clinic (Clementi),Sun,8:30am - 1:00pm,,false
Clementi,FairCare Family Clinic (Clementi),PH,,Closed,true
Clementi,Frontier Family Medicine Clinic,Mon,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Clementi,Frontier Family Medicine Clinic,Tues,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Clementi,Frontier Family Medicine Clinic,Wed,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Clementi,Frontier Family Medicine Clinic,Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Clementi,Frontier Family Medicine Clinic,Fri,8:30am - 1:00pm | 2:00pm - 5:30pm,,false
Clementi,GoClinic Commonwealth,Mon,8:30am - 3:00pm | 5:30pm - 8:00pm,,false
Clementi,GoClinic Commonwealth,Tues,8:30am - 3:00pm,,false
Clementi,GoClinic Commonwealth,Wed,8:30am - 3:00pm | 5:30pm - 8:00pm,,false
Clementi,GoClinic Commonwealth,Thurs,8:30am - 3:00pm,,false
Clementi,GoClinic Commonwealth,Sat,8:30am - 12:30pm,,false
Clementi,GoClinic Commonwealth,Sun,,Closed,true
Clementi,GoClinic Commonwealth,PH,,Closed,true
Clementi,Holistic Clinic & Surgery,Mon,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Tues,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Wed,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Thurs,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Fri,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Sat,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,Sun,9:00am - 9:00pm,,false
Clementi,Holistic Clinic & Surgery,PH,9:00am - 9:00pm,,false
Clementi,My Family Clinic (Clementi),Mon,8:00am - 2:00pm | 6:00pm - 10:00pm,,false
Clementi,My Family Clinic (Clementi),Tues,8:00am - 2:00pm | 6:00pm - 10:00pm,,false
Clementi,My Family Clinic (Clementi),Wed,8:00am - 2:00pm | 6:00pm - 10:00pm,,false
Clementi,My Family Clinic (Clementi),Thurs,8:00am - 2:00pm | 6:00pm - 10:00pm,,false
Clementi,My Family Clinic (Clementi),Fri,8:00am - 2:00pm | 6:00pm - 10:00pm,,false
Clementi,My Family Clinic (Clementi),Sat,8:00am - 1:00pm,,false
Clementi,My Family Clinic (Clementi),Sun,8:00am - 1:00pm,,false
Clementi,My Family Clinic (Clementi),PH,,Closed,true
Clementi,My Family Clinic (Clementi 325),Mon,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,My Family Clinic (Clementi 325),Tues,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,My Family Clinic (Clementi 325),Wed,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,My Family Clinic (Clementi 325),Thurs,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,My Family Clinic (Clementi 325),Fri,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Clementi,My Family Clinic (Clementi 325),Sat,8:00am - 12:00pm,,false
Clementi,My Family Clinic (Clementi 325),Sun,,Closed,true
Clementi,My Family Clinic (Clementi 325),PH,,Closed,true
Clementi,Our West Coast Family Clinic,Mon,8:00am - 2:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,Tues,8:00am - 2:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,Wed,8:00am - 2:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,Thurs,8:00am - 2:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,Fri,8:00am - 2:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,Sat,2:00pm - 6:00pm,,false
Clementi,Our West Coast Family Clinic,Sun,8:00am - 1:00pm | 6:00pm - 9:00pm,,false
Clementi,Our West Coast Family Clinic,PH,,Closed,true
Clementi,OneCare Clinic (Clementi),Mon,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Clementi,OneCare Clinic (Clementi),Tues,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Clementi,OneCare Clinic (Clementi),Wed,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Clementi,OneCare Clinic (Clementi),Thurs,8:00am - 3:00pm | 6:00pm - 9:00pm,,false
Clementi,OneCare Clinic (Clementi),Fri,8:00am - 3:00pm,,false
Clementi,OneCare Clinic (Clementi),Sat,8:00am - 12:00pm,,false
Clementi,OneCare Clinic (Clementi),Sun,8:00am - 12:00pm | 6:00pm - 9:00pm,,false
Clementi,Unity Medical Clinic,Mon,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,Unity Medical Clinic,Tues,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Clementi,Unity Medical Clinic,Wed,8:00am - 1:00pm,,false
Clementi,Unity Medical Clinic,Thurs,8:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Clementi,Unity Medical Clinic,Fri,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Clementi,Unity Medical Clinic,Sat,8:00am - 1:00pm,,false
Clementi,Unity Medical Clinic,Sun,8:00am - 1:00pm,,false
Clementi,Unity Medical Clinic,PH,8:00am - 1:00pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Mon,8:30am - 7:30pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Tues,8:30am - 7:00pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Wed,8:30am - 5:30pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Thurs,8:30am - 7:00pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Sat,8:30am - 12:30pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,Sun,11:00am - 5:30pm,,false
Clementi,LC Clinic Medical Surgery Aesthetics,PH,,Closed,true
Clementi,Love & Joy Family Clinic,Mon,8:30am - 1:00pm | 5:30pm - 8:30pm,,false
Clementi,Love & Joy Family Clinic,Tues,8:30am - 1:00pm | 5:30pm - 8:30pm,,false
Clementi,Love & Joy Family Clinic,Wed,8:30am - 1:00pm | 5:30pm - 8:30pm,,false
Clementi,Love & Joy Family Clinic,Thurs,8:30am - 1:00pm | 5:30pm - 8:30pm,,false
Clementi,Love & Joy Family Clinic,Fri,8:30am - 1:00pm | 5:30pm - 8:30pm,,false
Clementi,Love & Joy Family Clinic,Sat,9:00am - 1:00pm,"subject to change for PH, call the clinic before visit",false
Clementi,Love & Joy Family Clinic,Sun,9:00am - 1:00pm,"subject to change for PH, call the clinic before visit",false
Clementi,Love & Joy Family Clinic,PH,9:00am - 1:00pm,"subject to change for PH, call the clinic before visit",false
Clementi,Raffles Medical (Clementi),Mon,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Tues,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Wed,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Fri,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Sat,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Clementi,Raffles Medical (Clementi),Sun,8:30am - 1:00pm,,false
Clementi,Raffles Medical (Clementi),PH,8:30am - 1:00pm,,false
Clementi,The Dublin Clinic,Mon,8:00am - 1:00pm | 5:00pm - 8:00pm,,false
Clementi,The Dublin Clinic,Tues,8:00am - 1:00pm | 5:00pm - 8:00pm,,false
Clementi,The Dublin Clinic,Wed,8:00am - 1:00pm | 5:00pm - 8:00pm,,false
Clementi,The Dublin Clinic,Thurs,8:00am - 1:00pm | 5:00pm - 8:00pm,,false
Clementi,The Dublin Clinic,Fri,8:00am - 1:00pm,,false
Clementi,The Dublin Clinic,Sat,10:00am - 1:00pm,,false
Clementi,The Dublin Clinic,Sun,5:00pm - 8:00pm,,false
Clementi,Yarra Medical Clinic,Mon,8:30am - 1:00pm | 2:00pm - 6:30pm,,false
Clementi,Yarra Medical Clinic,Tues,8:30am - 1:00pm | 2:00pm - 6:30pm,,false
Clementi,Yarra Medical Clinic,Wed,8:30am - 1:00pm | 2:00pm - 6:30pm,,false
Clementi,Yarra Medical Clinic,Thurs,8:30am - 1:00pm,,false
Clementi,Yarra Medical Clinic,Fri,8:30am - 1:00pm,,false
Clementi,Yarra Medical Clinic,Sat,8:30am - 12:30pm,,false
Clementi,Yarra Medical Clinic,Sun,,Closed,true
Clementi,Yarra Medical Clinic,PH,,Closed,true
Eunos,Caritas Clinic,Mon,8:30am - 4:00pm | 6:00pm - 7:30pm,,false
Eunos,Caritas Clinic,Tues,8:30am - 4:00pm | 6:00pm - 7:30pm,,false
Eunos,Caritas Clinic,Wed,8:30am - 4:00pm | 6:00pm - 7:30pm,,false
Eunos,Caritas Clinic,Thurs,8:30am - 4:00pm,,false
Eunos,Caritas Clinic,Fri,8:30am - 4:00pm,,false
Eunos,Caritas Clinic,Sat,9:30am - 12:00pm,,false
Eunos,Caritas Clinic,Sun,9:30am - 12:00pm,,false
Eunos,Caritas Clinic,PH,,Closed,true
Eunos,Prima Care Family Clinic,Mon,8:30am - 1:00pm,,false
Eunos,Prima Care Family Clinic,Tues,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 9:00pm,,false
Eunos,Prima Care Family Clinic,Wed,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 9:00pm,,false
Eunos,Prima Care Family Clinic,Thurs,8:30am - 1:00pm,,false
Eunos,Prima Care Family Clinic,Fri,2:00pm - 5:30pm,,false
Eunos,Prima Care Family Clinic,Sat,8:30am - 12:30pm,,false
Eunos,Prima Care Family Clinic,Sun,8:30am - 12:30pm,,false
Eunos,Prima Care Family Clinic,PH,,Closed,true
Eunos,Frontier Medical Associates (Ubi),Mon,8:30am - 9:00pm,,false
Eunos,Frontier Medical Associates (Ubi),Tues,8:30am - 5:30pm,,false
Eunos,Frontier Medical Associates (Ubi),Wed,8:30am - 9:00pm,,false
Eunos,Frontier Medical Associates (Ubi),Fri,8:30am - 1:00pm,,false
Eunos,Frontier Medical Associates (Ubi),Sat,8:30am - 1:00pm,,false
Eunos,Frontier Medical Associates (Ubi),Sun,,Closed,true
Eunos,Frontier Medical Associates (Ubi),PH,,Closed,true
Eunos,Lim Clinic,Mon,9:00am - 1:00pm,,false
Eunos,Lim Clinic,Tues,9:00am - 1:00pm,,false
Eunos,Lim Clinic,Wed,9:00am - 1:00pm,,false
Eunos,Lim Clinic,Thurs,2:00pm - 5:00pm,,false
Eunos,Lim Clinic,Fri,2:00pm - 5:00pm,,false
Eunos,Lim Clinic,Sat,9:00am - 12:00pm,,false
Eunos,Lim Clinic,Sun,,Closed,true
Eunos,Lim Clinic,PH,,Closed,true
Eunos,Neoh & Ong Medical Clinic,Mon,8:30am - 12:15pm | 2:00pm - 4:30pm,,false
Eunos,Neoh & Ong Medical Clinic,Tues,,Closed,true
Eunos,Neoh & Ong Medical Clinic,Wed,8:30am - 12:15pm | 2:00pm - 4:30pm,,false
Eunos,Neoh & Ong Medical Clinic,Thurs,,Closed,true
Eunos,Neoh & Ong Medical Clinic,Fri,8:30am - 12:15pm | 2:00pm - 4:30pm,,false
Eunos,Neoh & Ong Medical Clinic,Sat,8:30am - 12:15pm,,false
Eunos,Neoh & Ong Medical Clinic,Sun,,Closed,true
Eunos,Neoh & Ong Medical Clinic,PH,,Closed,true
Eunos,Saudara Clinic,Mon,8:45am - 12:00pm | 2:00pm - 6:00pm,,false
Eunos,Saudara Clinic,Tues,8:45am - 12:00pm | 2:00pm - 6:00pm,,false
Eunos,Saudara Clinic,Wed,8:45am - 12:00pm | 2:00pm - 6:00pm,,false
Eunos,Saudara Clinic,Thurs,8:45am - 12:00pm | 2:00pm - 6:00pm,,false
Eunos,Saudara Clinic,Fri,8:45am - 12:00pm | 2:00pm - 6:00pm,,false
Eunos,Saudara Clinic,Sat,9:00am - 12:00pm,,false
Eunos,Saudara Clinic,Sun,,Closed,true
Eunos,Saudara Clinic,PH,,Closed,true
Geylang,Anteh Dispensary Pte Ltd,Mon,9:00am - 12:00pm | 2:00pm - 5:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Tues,9:00am - 12:00pm | 2:00pm - 5:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Wed,9:00am - 12:00pm | 2:00pm - 5:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Thurs,9:00am - 12:00pm | 2:00pm - 5:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Fri,9:00am - 12:00pm | 2:00pm - 5:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Sat,9:00am - 12:00pm | 1:00pm - 6:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,Sun,1:00pm - 6:00pm | 7:00pm - 11:00pm,,false
Geylang,Anteh Dispensary Pte Ltd,PH,1:00pm - 6:00pm | 7:00pm - 11:00pm,,false
Geylang,Bright View Clinic & Surgery,Mon,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Tues,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Wed,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Thurs,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Fri,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Sat,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,Sun,9:00am - 9:00pm,(WhatsApp,false
Geylang,Bright View Clinic & Surgery,PH,9:00am - 9:00pm,Only) *Closed on Christmas & Chinese New Year Day 1,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Mon,7:30am - 10:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Tues,7:30am - 2:00pm | 5:30pm - 9:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Wed,7:30am - 1:30pm | 5:30pm - 10:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Thurs,7:30am - 5:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Fri,7:30am - 1:30pm | 5:30pm - 10:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Sat,7:30am - 1:30pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,Sun,7:30am - 3:00pm,,false
Geylang,C3 Family Clinic @ Aljunied Crescent,PH,7:30am - 1:30pm,,false
Geylang,Frontier Medical (Geylang),Mon,8:30am - 12:30pm | 1:30pm - 4:30pm | 5:30pm - 8:00pm,(WhatsApp Only),false
Geylang,Frontier Medical (Geylang),Tues,8:30am - 12:30pm | 1:30pm - 4:30pm | 5:30pm - 8:00pm,(WhatsApp Only),false
Geylang,Frontier Medical (Geylang),Wed,8:30am - 12:30pm | 1:30pm - 4:30pm,,false
Geylang,Frontier Medical (Geylang),Thurs,8:30am - 12:30pm | 1:30pm - 4:30pm,,false
Geylang,Frontier Medical (Geylang),Fri,8:30am - 12:30pm | 1:30pm - 4:30pm,,false
Geylang,Frontier Medical (Geylang),Sat,8:30am - 12:30pm,,false
Geylang,Frontier Medical (Geylang),Sun,,Closed,true
Geylang,Frontier Medical (Geylang),PH,,Closed,true
Geylang,Healthway Medical (Aljunied),Mon,8:30am - 1:00pm | 2:00pm - 4:30pm,,false
Geylang,Healthway Medical (Aljunied),Tues,8:30am - 1:00pm | 2:00pm - 4:30pm,,false
Geylang,Healthway Medical (Aljunied),Wed,8:30am - 1:00pm | 2:00pm - 4:30pm,,false
Geylang,Healthway Medical (Aljunied),Thurs,8:30am - 1:00pm | 2:00pm - 4:30pm,,false
Geylang,Healthway Medical (Aljunied),Fri,8:30am - 1:00pm | 2:00pm - 4:30pm,,false
Geylang,Healthway Medical (Aljunied),Sat,8:30am - 1:00pm,,false
Geylang,Healthway Medical (Aljunied),Sun,,Closed,true
Geylang,Healthway Medical (Aljunied),PH,,Closed,true
Geylang,Ko Family Clinic,Mon,9:00am - 1:00pm | 4:30pm - 6:30pm,,false
Geylang,Ko Family Clinic,Tues,9:00am - 1:00pm,,false
Geylang,Ko Family Clinic,Wed,9:00am - 1:00pm | 4:30pm - 6:30pm,,false
Geylang,Ko Family Clinic,Thurs,9:00am - 1:00pm,,false
Geylang,Ko Family Clinic,Fri,9:00am - 1:00pm | 4:30pm - 6:30pm,,false
Geylang,Ko Family Clinic,Sat,9:30am - 12:00pm,,false
Geylang,Ko Family Clinic,Sun,9:30am - 12:00pm,,false
Geylang,Ko Family Clinic,PH,,Closed,true
Geylang,Meridian Medical Centre @ Sims Place,Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 8:30pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 8:30pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 8:30pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 8:30pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Fri,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Sat,8:30am - 1:30pm,,false
Geylang,Meridian Medical Centre @ Sims Place,Sun,8:30am - 1:00pm,,false
Geylang,Meridian Medical Centre @ Sims Place,PH,,Closed,true
Geylang,Minmed Clinic (Haig Road),Mon,9:00am - 3:00pm | 6:00pm - 9:00pm,,false
Geylang,Minmed Clinic (Haig Road),Tues,9:00am - 3:00pm | 6:00pm - 9:00pm,,false
Geylang,Minmed Clinic (Haig Road),Wed,9:00am - 3:00pm | 6:00pm - 9:00pm,,false
Geylang,Minmed Clinic (Haig Road),Thurs,9:00am - 3:00pm | 6:00pm - 9:00pm,,false
Geylang,Minmed Clinic (Haig Road),Fri,9:00am - 3:00pm,,false
Geylang,Minmed Clinic (Haig Road),Sat,9:00am - 1:00pm,,false
Geylang,Minmed Clinic (Haig Road),Sun,6:00pm - 9:00pm,,false
Geylang,Minmed Clinic (Haig Road),PH,,Closed,true
Geylang,Minmed Clinic (Paya Lebar),Mon,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Tues,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Wed,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Thurs,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Fri,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Sat,9:00am - 1:00pm,,false
Geylang,Minmed Clinic (Paya Lebar),Sun,,Closed,true
Geylang,Minmed Clinic (Paya Lebar),PH,,Closed,true
Geylang,OneCare Clinic (Aljunied MRT),Mon,8:00am - 2:00pm | 5:00pm - 9:00pm,,false
Geylang,OneCare Clinic (Aljunied MRT),Tues,8:00am - 2:00pm | 5:00pm - 9:00pm,,false
Geylang,OneCare Clinic (Aljunied MRT),Wed,8:00am - 2:00pm | 5:00pm - 9:00pm,,false
Geylang,OneCare Clinic (Aljunied MRT),Thurs,8:00am - 2:00pm | 5:00pm - 9:00pm,,false
Geylang,OneCare Clinic (Aljunied MRT),Fri,8:00am - 2:00pm | 5:00pm - 9:00pm,,false
Geylang,OneCare Clinic (Aljunied MRT),Sat,8:00am - 12:00pm,,false
